"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"1007",7.78184560148216e-301,0.579454278915061,0.98,0.728,2.23798097653025e-296,"Stele1","Zm00001d052767"
"1008",2.05109689086991e-243,0.579019489723919,0.972,0.727,5.89874954845277e-239,"Stele1","Zm00001d020260"
"1009",1.66157555465773e-299,0.57851312639538,0.825,0.371,4.77852513764017e-295,"Stele1","Zm00001d009112"
"1010",2.0754672426403e-229,0.577105295205615,0.947,0.7,5.96883624310923e-225,"Stele1","Zm00001d016306"
"1011",0,0.57448687982976,0.934,0.551,0,"Stele1","Zm00001d045309"
"1012",0,0.574297731621437,0.991,0.838,0,"Stele1","Zm00001d024755"
"1013",1.27784827027529e-302,0.574296329480398,0.944,0.611,3.6749638404847e-298,"Stele1","Zm00001d003432"
"1014",0,0.572736113305857,0.597,0.171,0,"Stele1","Zm00001d005010"
"1015",1.80517128528603e-300,0.57270606963707,0.974,0.65,5.19149209935409e-296,"Stele1","Zm00001d038972"
"1016",0,0.571906310613346,0.988,0.825,0,"Stele1","Zm00001d038378"
"1017",4.49433373232792e-169,0.571128180157704,0.956,0.677,1.29252543808019e-164,"Stele1","Zm00001d018966"
"1018",0,0.570784709050427,0.825,0.353,0,"Stele1","Zm00001d053639"
"1019",1.24874761136171e-109,0.569786370625429,0.833,0.643,3.59127325551514e-105,"Stele1","Zm00001d025401"
"1020",1.79710900367681e-297,0.569673727531956,0.914,0.544,5.16830578367414e-293,"Stele1","Zm00001d011697"
"1021",0,0.567196852540193,0.323,0.05,0,"Stele1","Zm00001d025146"
"1022",0,0.567139522308182,0.752,0.277,0,"Stele1","Zm00001d037453"
"1023",0,0.567078784401391,0.533,0.113,0,"Stele1","Zm00001d037198"
"1024",1.9440036407446e-267,0.566946200738915,0.726,0.284,5.59076007041741e-263,"Stele1","Zm00001d020886"
"1025",6.14268146288817e-194,0.56669422498686,0.962,0.584,1.76657376191201e-189,"Stele1","Zm00001d002402"
"1026",4.74728220115029e-219,0.565938694968689,0.971,0.663,1.36527088822881e-214,"Stele1","Zm00001d026154"
"1027",1.11649558416658e-301,0.564292718049128,0.996,0.799,3.21092965050466e-297,"Stele1","Zm00001d000021"
"1028",1.96519039272272e-240,0.563831836959496,0.999,0.774,5.65169105043126e-236,"Stele1","Zm00001d048191"
"1029",4.08810433566395e-221,0.562842632057906,0.956,0.749,1.17569792589359e-216,"Stele1","Zm00001d013193"
"1030",8.11874997794891e-295,0.562690937383758,0.914,0.469,2.33487130615833e-290,"Stele1","Zm00001d026306"
"1031",4.84415665086954e-159,0.56145725822873,0.883,0.632,1.39313101122357e-154,"Stele1","Zm00001d009103"
"1032",1.10025623687936e-297,0.561001649140811,0.787,0.347,3.16422691164135e-293,"Stele1","Zm00001d047275"
"1033",0,0.560375103163889,0.322,0.045,0,"Stele1","Zm00001d049438"
"1034",4.85532332589108e-285,0.559984709534095,0.915,0.476,1.39634243529302e-280,"Stele1","Zm00001d014025"
"1035",2.61808857001731e-246,0.559567708719504,0.336,0.076,7.52936091851279e-242,"Stele1","Zm00001d028347"
