gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Ghir_A08G000430,Ghir_A08G000430,3.16948389617068e-122,2.1837744044616e-117,0.21,0.092,0.118,1.08787157875346,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D07G005570,Ghir_D07G005570,8.04470020908499e-122,5.54279844405956e-117,0.271,0.136,0.135,0.801944436089582,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D03G004380,Ghir_D03G004380,8.2346627135645e-122,5.67368260964594e-117,0.208,0.089,0.119,0.970945657489083,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D04G013140,Ghir_D04G013140,6.45205220339357e-116,4.4454639681381706e-111,0.204,0.091,0.113,1.07473044871975,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A09G001660,Ghir_A09G001660,7.12602823123661e-116,4.909833451322021e-111,0.247,0.123,0.124,0.934967556880567,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D09G022270,Ghir_D09G022270,1.4796832291710201e-112,1.0195017448988299e-107,0.339,0.216,0.123,0.912781628518758,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D06G016520,Ghir_D06G016520,2.3929342424045e-111,1.6487316930167e-106,0.427,0.311,0.116,0.857022112059857,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D02G019300,Ghir_D02G019300,6.35301754611056e-109,4.37722908927018e-104,0.206,0.092,0.114,0.801031488394857,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D05G003780,Ghir_D05G003780,1.5990782811278401e-105,1.10176493569708e-100,0.37,0.234,0.136,0.708316759806565,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D01G009950,Ghir_D01G009950,2.7683514857173e-105,1.90739417365922e-100,0.321,0.199,0.122,0.859660520223325,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A05G022930,Ghir_A05G022930,1.9815653631022e-102,1.3652985351774202e-97,0.25,0.138,0.112,1.00969020549667,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A05G035300,Ghir_A05G035300,1.25091633609309e-101,8.618813555681411e-97,0.299,0.179,0.12,0.814662824413078,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D03G014220,Ghir_D03G014220,1.10039669905476e-98,7.5817332564873e-94,0.257,0.149,0.108,1.04679886951981,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D06G013360,Ghir_D06G013360,2.8652031395299703e-98,1.97412496313615e-93,0.241,0.131,0.11,0.919251930681578,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A11G029080,Ghir_A11G029080,2.41620036720623e-95,1.66476205300509e-90,0.312,0.194,0.118,0.764849711363866,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A09G017900,Ghir_A09G017900,2.81864247377221e-94,1.94204466442905e-89,0.204,0.098,0.106,0.813519108771181,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D08G000590,Ghir_D08G000590,2.33385608810686e-93,1.60802684470563e-88,0.284,0.176,0.108,1.06017785181625,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D11G028030,Ghir_D11G028030,2.2273821063312e-91,1.53466627126219e-86,0.277,0.161,0.116,0.786785993197125,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A05G003660,Ghir_A05G003660,5.14966724790183e-91,3.54812073380436e-86,0.283,0.164,0.119,0.6809697922449,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D01G007720,Ghir_D01G007720,7.396076925339081e-91,5.09589700155863e-86,0.335,0.228,0.107,0.887549880571077,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A11G027860,Ghir_A11G027860,9.45493791828112e-90,6.51445222569569e-85,0.208,0.105,0.103,0.857386431611116,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A03G004660,Ghir_A03G004660,6.13359750326893e-86,4.22604867975229e-81,0.22,0.121,0.099,0.918086783272014,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A13G017440,Ghir_A13G017440,1.96483035850407e-85,1.3537681170093e-80,0.355,0.246,0.109,0.727168830713416,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D05G022840,Ghir_D05G022840,9.12632072267366e-84,6.28803497792215e-79,0.222,0.124,0.098,0.968765414846627,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D01G022800,Ghir_D01G022800,1.26460401655199e-83,8.71312167404323e-79,0.427,0.34,0.087,0.926832455821571,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A04G011580,Ghir_A04G011580,8.09384312939259e-80,5.57665791615149e-75,0.268,0.171,0.097,0.909628619191525,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A07G019990,Ghir_A07G019990,6.14930169704946e-79,4.23686886926708e-74,0.302,0.191,0.111,0.650305854528158,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D02G022800,Ghir_D02G022800,2.4338742099444798e-71,1.67693933065175e-66,0.498,0.418,0.08,0.583690797856273,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A01G021230,Ghir_A01G021230,4.76478164350629e-70,3.28293455237583e-65,0.315,0.224,0.091,0.872164625108879,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D08G000430,Ghir_D08G000430,1.5182624605879201e-68,1.04608283534508e-63,0.299,0.211,0.088,0.919059173667385,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A03G021320,Ghir_A03G021320,1.61853205091994e-67,1.11516858308384e-62,0.431,0.341,0.09,0.62014153477157,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A02G009820,Ghir_A02G009820,2.21659733359451e-67,1.5272355628466099e-62,0.347,0.264,0.083,0.766868634129567,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A08G025420,Ghir_A08G025420,1.77284604846485e-65,1.22149092739228e-60,0.26,0.168,0.092,0.705401309675277,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D06G014450,Ghir_D06G014450,9.35568984363315e-65,6.44607030226324e-60,0.318,0.226,0.092,0.735981937670893,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_A09G023050,Ghir_A09G023050,1.9896349501667298e-64,1.37085848066488e-59,0.373,0.296,0.077,0.762989658801002,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
Ghir_D02G012600,Ghir_D02G012600,1.64028979117429e-63,1.13015966611909e-58,0.274,0.185,0.089,0.944676221163976,Outer pigment layer,gossypium_hirsutum->PO:0020023->SP:0000030,gossypium_hirsutum,Ovule outer integument,SRP241596
