"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","clusterName","gene"
"205",0,1.07459626761959,0.397,0.139,0,"Meristem","Os05g0552300"
"206",9.34024588569021e-213,1.06284571499205,0.602,0.409,2.76256452561059e-208,"Meristem","Os07g0608700"
"207",5.67466862373701e-168,1.06274950017308,0.587,0.399,1.6783967388427e-163,"Meristem","Os02g0669100"
"208",8.21619826287006e-226,1.05968379348761,0.564,0.35,2.43010496020908e-221,"Meristem","Os01g0304000"
"209",1.67039487195059e-225,1.05866117596959,0.673,0.516,4.94052691276825e-221,"Meristem","Os09g0568800"
"210",9.81415284981018e-194,1.05763208114067,0.48,0.289,2.90273198838836e-189,"Meristem","Os06g0134000"
"211",2.4912678119039e-162,1.05572590621452,0.56,0.454,7.36842280726818e-158,"Meristem","Os05g0350600"
"212",3.22425278207413e-288,1.05316767178417,0.75,0.617,9.53637245354064e-284,"Meristem","Os03g0177900"
"213",2.7735642763316e-207,1.0524082096524,0.556,0.364,8.20337106010599e-203,"Meristem","Os05g0565000"
"214",1.46326371923835e-264,1.0496788167966,0.75,0.642,4.32789510239126e-260,"Meristem","Os02g0785800"
"215",2.36623944779634e-187,1.04732023645773,0.469,0.287,6.99862641474724e-183,"Meristem","Os05g0314100"
"216",3.47237414521292e-183,1.04661926649455,0.585,0.429,1.02702410092963e-178,"Meristem","Os02g0815000"
"217",2.59637100683323e-246,1.04608429667328,0.411,0.188,7.67928652691063e-242,"Meristem","Os06g0550000"
"218",6.44424468099364e-243,1.0458951706102,0.86,0.679,1.90601424929749e-238,"Meristem","Os09g0484200"
"219",2.78565400005321e-145,1.04484783178947,0.534,0.406,8.23912883595738e-141,"Meristem","Os03g0366000"
"220",0.00101305710127255,1.03983853603911,0.376,0.405,1,"Meristem","Os01g0153100"
"221",0,1.03852012739814,0.321,0.08,0,"Meristem","Os03g0410900"
"222",8.20102019566073e-182,1.03731744345424,0.531,0.352,2.42561574327057e-177,"Meristem","Os09g0568400"
"223",9.48415915891199e-100,1.0372744973066,0.663,0.612,2.8051297544314e-95,"Meristem","gene-rps7-2"
"224",1.64713344289184e-193,1.03144399708797,0.619,0.47,4.87172658404118e-189,"Meristem","Os04g0346100"
"225",7.15421800038327e-195,1.02677714714355,0.459,0.265,2.11600305797336e-190,"Meristem","Os01g0860300"
"226",8.57948846908794e-262,1.02556263424329,0.708,0.558,2.53755530450214e-257,"Meristem","Os09g0482400"
"227",2.81480181006551e-129,1.02463851184918,0.433,0.267,8.32533931363077e-125,"Meristem","Os06g0156600"
"228",0,1.02200194875767,0.307,0.078,0,"Meristem","Os08g0326600"
"229",3.9927625309917e-68,1.01869403541133,0.362,0.255,1.18093937379141e-63,"Meristem","gene-rps3"
"230",3.46307833904476e-143,1.01758454264956,0.469,0.315,1.02427468033927e-138,"Meristem","Os02g0529700"
"231",1.62842983172035e-119,1.00929558067964,0.43,0.29,4.81640691327928e-115,"Meristem","Os07g0119400"
"232",9.72922924896547e-181,1.00769814517966,0.484,0.299,2.87761413496652e-176,"Meristem","Os12g0575200"
"233",1.07278461122063e-219,1.00757377402791,0.666,0.545,3.17297504460725e-215,"Meristem","Os05g0486700"
"234",2.66814727604557e-131,1.00436887601241,0.431,0.282,7.89157919835997e-127,"Meristem","Os10g0462900"
"235",1.97913952312206e-116,1.00307525363893,0.564,0.43,5.8537009675381e-112,"Meristem","Os05g0541750"
"236",5.22399220616543e-161,0.997828431899585,0.421,0.233,1.54510017481755e-156,"Meristem","Os03g0149000"
"237",1.79737148566845e-159,0.996625943041085,0.432,0.266,5.31608564316157e-155,"Meristem","Os03g0832300"
"238",1.86255164853155e-225,0.995910758849202,0.422,0.205,5.50886901086177e-221,"Meristem","Os12g0571200"
"239",8.51982799350678e-167,0.995427458272189,0.493,0.319,2.5199095256395e-162,"Meristem","Os08g0139000"
"240",1.59457629369942e-113,0.991076418434378,0.62,0.528,4.71627830387476e-109,"Meristem","gene-orfB"
"241",1.38076072776739e-210,0.989810380949861,0.665,0.56,4.0838760045176e-206,"Meristem","Os05g0574500"
"242",1.7246519989327e-160,0.985743594830926,0.729,0.585,5.10100321724325e-156,"Meristem","Os02g0121300"
"243",1.08183919526864e-81,0.983496857762498,0.352,0.231,3.19975578784607e-77,"Meristem","gene-rpl22"
"244",2.59484287769663e-144,0.980453317228564,0.456,0.307,7.67476677936334e-140,"Meristem","Os02g0220500"
"245",4.60163466341077e-208,0.976453779938006,0.728,0.565,1.361025484397e-203,"Meristem","Os03g0781501"
"246",0,0.971504946487983,0.975,0.96,0,"Meristem","Os11g0660500"
"247",1.61852800323306e-170,0.966410882489174,0.413,0.233,4.78712027516244e-166,"Meristem","Os03g0115200"
"248",4.67486051069047e-227,0.966291579808932,0.776,0.724,1.38268349324692e-222,"Meristem","Os03g0345200"
"249",2.73333615698177e-150,0.962837412888929,0.625,0.546,8.08438835150499e-146,"Meristem","Os11g0220800"
"250",2.00867672745434e-244,0.961469456955214,0.372,0.157,5.9410631567917e-240,"Meristem","Os03g0406200"
"251",1.28880508111575e-171,0.954708579313126,0.444,0.263,3.81189878841606e-167,"Meristem","Os08g0412200"
"252",1.88189067193851e-112,0.953977490716147,0.494,0.394,5.56606804039253e-108,"Meristem","Os08g0525600"
"253",5.15636539644255e-209,0.951497823430725,0.394,0.188,1.52509819330581e-204,"Meristem","Os05g0368300"
"254",1.36810903434261e-191,0.950956730415255,0.378,0.184,4.04645609087513e-187,"Meristem","Os06g0319700"
"255",1.44074434387526e-242,0.944797387891839,0.757,0.679,4.26128954587984e-238,"Meristem","Os06g0701400"
"256",5.87658091525913e-63,0.938504036126125,0.358,0.269,1.73811633730619e-58,"Meristem","Os01g0856500"
"257",8.55579203227774e-70,0.935199306165928,0.574,0.505,2.53054660938679e-65,"Meristem","gene-cox3"
"258",3.79961357753534e-168,0.930032517747336,0.461,0.277,1.12381170782763e-163,"Meristem","Os05g0274900"
"259",1.1906298161575e-147,0.929378739900048,0.449,0.28,3.52152580724904e-143,"Meristem","Os07g0184300"
"260",0,0.916263494977195,0.853,0.774,0,"Meristem","Os03g0177400"
"261",1.06789811624003e-177,0.912352747393806,0.655,0.504,3.15852225840314e-173,"Meristem","Os09g0482600"
"262",8.8932297031959e-119,0.908969692695178,0.45,0.318,2.63035054931425e-114,"Meristem","Os05g0594900"
"263",6.9052344296871e-138,0.901398978461363,0.461,0.306,2.04236118726855e-133,"Meristem","Os05g0533100"
"264",8.03421972219647e-209,0.897447442715428,0.304,0.118,2.37628116723405e-204,"Meristem","Os02g0682600"
"265",6.89234877645511e-39,0.897157855930898,0.379,0.319,2.03854999761213e-34,"Meristem","gene-orf25"
"266",5.48535640573462e-145,0.891118787315443,0.585,0.407,1.62240386412413e-140,"Meristem","Os03g0327600"
"267",2.81444823379912e-205,0.887137278832161,0.346,0.154,8.32429354110767e-201,"Meristem","Os06g0602600"
"268",1.72720963757405e-180,0.885708694843412,0.368,0.182,5.10856794505276e-176,"Meristem","Os02g0604100"
"269",5.66079257143704e-133,0.885481220001789,0.41,0.26,1.67429261885393e-128,"Meristem","Os03g0182700"
"270",6.01446338925456e-74,0.884840695014499,0.472,0.376,1.77889783663982e-69,"Meristem","Os02g0542500"
"271",9.16204001439988e-105,0.883501189736057,0.498,0.396,2.70985657505905e-100,"Meristem","Os02g0235600"
"272",3.48184927241114e-246,0.877967395264765,0.312,0.112,1.02982655930104e-241,"Meristem","Os08g0359600"
"273",2.36033025527896e-131,0.874018957275441,0.55,0.392,6.98114879603857e-127,"Meristem","Os03g0773150"
"274",1.81877275438917e-252,0.87340733818893,0.898,0.754,5.37938417565685e-248,"Meristem","Os12g0632000"
"275",8.17761984238214e-208,0.86751246366211,0.306,0.123,2.41869462078137e-203,"Meristem","Os01g0603000"
"276",7.5179483203646e-50,0.865207470366469,0.454,0.387,2.22358357471424e-45,"Meristem","gene-rps12-2"
"277",2.26550145879849e-124,0.864726284566092,0.404,0.262,6.7006736646883e-120,"Meristem","Os03g0296400"
"278",2.11156338327553e-130,0.855181563789192,0.37,0.216,6.24537101871403e-126,"Meristem","Os01g0514000"
"279",4.41937490258726e-103,0.851536910128938,0.394,0.263,1.30711851493823e-98,"Meristem","Os02g0655300"
"280",2.98523755213873e-45,0.848763489815991,0.33,0.238,8.82943710796072e-41,"Meristem","gene-rpoC2"
"281",8.17459695495901e-104,0.847112951819821,0.432,0.31,2.41780054136823e-99,"Meristem","Os02g0788400"
"282",3.01403384522334e-237,0.846034024057207,0.337,0.131,8.91460790401709e-233,"Meristem","Os06g0149400"
"283",8.92391370218176e-293,0.845134238313127,0.306,0.095,2.6394259556943e-288,"Meristem","Os03g0207250"
"284",9.00563868316563e-92,0.84455450600447,0.505,0.423,2.6635977533199e-87,"Meristem","Os08g0558000"
"285",1.58344637613831e-80,0.84373981529817,0.699,0.659,4.68335934670427e-76,"Meristem","gene-rps1"
"286",2.59745321445735e-100,0.839632196030834,0.643,0.557,7.6824873724005e-96,"Meristem","Os06g0318800"
"287",2.97161583667031e-141,0.838701007715356,0.352,0.192,8.78914816011977e-137,"Meristem","Os01g0253300"
"288",9.88306025008273e-36,0.838330776373013,0.415,0.352,2.92311273016697e-31,"Meristem","gene-rpl20"
"289",4.70706387473681e-118,0.838207095137363,0.601,0.468,1.39220828223091e-113,"Meristem","Os06g0181566"
"290",2.37525374007991e-114,0.836428036234033,0.393,0.256,7.02528798703435e-110,"Meristem","Os01g0866700"
"291",3.46508925670246e-116,0.835619659559468,0.683,0.612,1.02486944945489e-111,"Meristem","Os01g0357900"
"292",1.29675428853418e-95,0.830226744868473,0.555,0.476,3.83541015919754e-91,"Meristem","Os02g0177500"
"293",5.67250094772965e-120,0.827896115494158,0.374,0.228,1.67775560531e-115,"Meristem","Os05g0243300"
