,p_val,avg_log2FC,pct_1,pct_2,p_val_adj,clusterName,gene
1399,3.46784168623955e-56,0.432126678,0.517,0.312,7.52591002747706e-52,Pericycle,Solyc02g093340
1400,3.54292778498623e-57,0.431164191,0.466,0.257,7.68886187897711e-53,Pericycle,Solyc12g009250
1401,3.73167425763076e-22,0.427945658,0.676,0.59,8.09847947391027e-18,Pericycle,Solyc01g080500
1402,8.80785330910304e-48,0.426991936,0.442,0.254,1.91148032514154e-43,Pericycle,Solyc02g092800
1403,1.90559945450613e-42,0.426962945,0.84,0.757,4.1355319361692e-38,Pericycle,Solyc12g010040
1404,2.98881674574286e-44,0.426727789,0.499,0.32,6.48633010161115e-40,Pericycle,Solyc04g054310
1405,6.49489026994587e-34,0.426584808,0.796,0.715,1.40952108638365e-29,Pericycle,Solyc07g008800
1406,4.212581088639e-37,0.426291005,0.666,0.51,9.14214347856435e-33,Pericycle,Solyc08g006430
1407,9.01284832169038e-59,0.425035586,0.489,0.258,1.95596834277325e-54,Pericycle,Solyc03g117600
1408,1.39472323765471e-48,0.424299345,0.502,0.306,3.02682837035825e-44,Pericycle,Solyc10g007650
1409,9.74587727851336e-64,0.42404125,0.376,0.175,2.11505028698297e-59,Pericycle,Solyc03g113400
1410,2.58307974202457e-38,0.423334042,0.605,0.47,5.60579965614172e-34,Pericycle,Solyc08g082580
1411,3.52173124631796e-62,0.423247039,0.433,0.225,7.64286115075924e-58,Pericycle,Solyc01g103720
1412,1.1353335482239e-68,0.422837618,0.477,0.25,2.46390086635552e-64,Pericycle,Solyc08g007990
1413,2.07219781033769e-66,0.422485351,0.973,0.918,4.49708368799485e-62,Pericycle,Solyc06g009210
1414,2.73236650545743e-49,0.422288685,0.45,0.268,5.92978179014372e-45,Pericycle,Solyc10g079430
1415,2.84439984696009e-67,0.421268617,0.397,0.189,6.17291654787279e-63,Pericycle,Solyc10g076870
1416,1.31434698419601e-52,0.420103126,0.43,0.23,2.85239582510218e-48,Pericycle,Solyc04g016380
1417,2.5087761416856e-32,0.419561896,0.394,0.241,5.44454598268609e-28,Pericycle,Solyc01g111880
1418,1.63030021824331e-48,0.418819668,0.508,0.317,3.53807753363164e-44,Pericycle,Solyc01g102570
1419,3.60776420812249e-44,0.417941068,0.466,0.296,7.82956988446743e-40,Pericycle,Solyc02g063090
1420,3.20218398245418e-45,0.41724738,0.461,0.277,6.94937967872205e-41,Pericycle,Solyc03g117580
1421,3.75618876245021e-39,0.417183449,0.562,0.395,8.15168085226945e-35,Pericycle,Solyc09g005930
1422,7.1730602497534e-31,0.41669731,0.721,0.6,1.55669753540148e-26,Pericycle,Solyc02g070650
1423,4.20252287447919e-66,0.416680687,0.395,0.191,9.12031514219475e-62,Pericycle,Solyc07g063190
1424,4.09218514130203e-39,0.416279273,0.442,0.266,8.88086019365367e-35,Pericycle,Solyc00g500140
1425,8.34130876608546e-53,0.41606507,0.431,0.247,1.81023082841587e-48,Pericycle,Solyc03g121580
1426,3.09461778074931e-36,0.415721044,0.582,0.445,6.71593950778214e-32,Pericycle,Solyc05g053140
1427,7.02793275500696e-64,0.415510481,0.477,0.262,1.52520196649161e-59,Pericycle,Solyc07g063270
1428,8.70843979542989e-41,0.415426523,0.512,0.343,1.88990560440419e-36,Pericycle,Solyc10g082030
1429,4.23501242622004e-33,0.414648952,0.865,0.835,9.19082396738274e-29,Pericycle,Solyc04g072660
1430,7.85454027773573e-32,0.414528471,0.549,0.395,1.70459233107421e-27,Pericycle,Solyc01g091220
1431,6.65654700395691e-46,0.414461716,0.743,0.581,1.44460383079873e-41,Pericycle,Solyc09g076050
1432,4.98895954734683e-55,0.41438014,0.452,0.25,1.08270400096521e-50,Pericycle,Solyc10g085560
1433,5.10822389101491e-17,0.413618413,0.531,0.434,1.10858674882806e-12,Pericycle,Solyc06g083030
1434,2.45920609210362e-136,0.412751507,0.366,0.107,5.33696906108327e-132,Pericycle,Solyc03g112620
1435,1.92416332638205e-45,0.412045561,0.465,0.282,4.17581925091432e-41,Pericycle,Solyc06g071470
1436,1.41048465056038e-41,0.411999161,0.597,0.429,3.06103378864613e-37,Pericycle,Solyc01g100520
1437,2.60814044611492e-26,0.411637941,0.747,0.615,5.6601863961586e-22,Pericycle,Solyc02g080630
1438,9.52365135733091e-31,0.411344703,0.686,0.587,2.06682281756795e-26,Pericycle,Solyc01g091730
1439,1.66729812501198e-41,0.411324592,0.698,0.559,3.61837039090101e-37,Pericycle,Solyc06g069020
1440,1.57233717541718e-48,0.410777186,0.47,0.286,3.41228613809037e-44,Pericycle,Solyc06g084160
1441,6.62840308659324e-43,0.410257648,0.91,0.879,1.43849603785247e-38,Pericycle,Solyc09g010100
1442,2.1434498874546e-22,0.410229998,0.591,0.459,4.65171494575397e-18,Pericycle,Solyc09g090610
1443,6.07103266361274e-34,0.410166901,0.443,0.282,1.31753550865724e-29,Pericycle,Solyc07g043590
1444,1.45215819473013e-39,0.409379096,0.53,0.369,3.15147371420333e-35,Pericycle,Solyc09g090660
1445,1.15611266190789e-47,0.409336508,0.505,0.315,2.50899569887251e-43,Pericycle,Solyc07g008880
1446,7.70289354401599e-39,0.409312633,0.543,0.385,1.67168195692235e-34,Pericycle,Solyc01g098880
1447,7.0508657391294e-45,0.409048481,0.628,0.439,1.53017888270586e-40,Pericycle,Solyc07g007500
1448,2.11308060011968e-44,0.408943922,0.463,0.287,4.58580751837972e-40,Pericycle,Solyc05g009290
1449,2.12753166297461e-29,0.408121464,0.818,0.761,4.61716921498751e-25,Pericycle,Solyc01g097760
1450,2.4073441971047e-44,0.407632632,0.474,0.284,5.22441837655663e-40,Pericycle,Solyc11g042610
1451,5.39296732761166e-33,0.407394834,0.894,0.84,1.17038176943828e-28,Pericycle,Solyc03g121330
1452,3.58431274221262e-39,0.406862927,0.315,0.166,7.77867551314983e-35,Pericycle,Solyc10g084640
1453,1.03088963752482e-51,0.406600328,0.475,0.277,2.23723669135636e-47,Pericycle,Solyc09g065510
1454,1.21468021541269e-68,0.406259394,0.314,0.126,2.63609900348863e-64,Pericycle,Solyc01g095700
1455,1.99308733238516e-19,0.406257224,0.709,0.609,4.32539812874226e-15,Pericycle,Solyc11g068540
1456,1.11307103923958e-40,0.406233854,0.445,0.26,2.41558676935774e-36,Pericycle,Solyc11g006070
1457,8.2136390183729e-26,0.406167574,0.323,0.198,1.78252393976729e-21,Pericycle,Solyc04g014480
1458,4.21493830174017e-47,0.405966547,0.459,0.272,9.14725910243652e-43,Pericycle,Solyc11g039830
1459,4.1322452801635e-31,0.405829485,0.867,0.812,8.96779870701083e-27,Pericycle,Solyc03g119360
1460,2.88765957847481e-27,0.405668796,0.542,0.404,6.26679881720604e-23,Pericycle,Solyc07g064590
1461,2.75916767301207e-41,0.404800796,0.499,0.322,5.98794568397079e-37,Pericycle,Solyc07g047670
1462,3.11722780198713e-39,0.404762264,0.638,0.47,6.76500777587248e-35,Pericycle,Solyc02g063085
1463,5.63141434417821e-32,0.404723268,0.68,0.553,1.22212954097355e-27,Pericycle,Solyc07g066650
1464,8.35324769505691e-41,0.404401401,0.376,0.219,1.81282181478125e-36,Pericycle,Solyc05g052260
1465,2.63001862135723e-15,0.403885657,0.317,0.225,5.70766641206946e-11,Pericycle,Solyc03g083010
1466,9.442675633828e-33,0.402600399,0.569,0.42,2.04924946605335e-28,Pericycle,Solyc03g119010
1467,3.14984964967775e-34,0.402502403,0.589,0.444,6.83580370973064e-30,Pericycle,Solyc11g067010
1468,6.52072313547487e-19,0.402129968,0.327,0.217,1.41512733486076e-14,Pericycle,Solyc07g006890
1469,4.7043270997266e-44,0.401668126,0.581,0.406,1.02093306718267e-39,Pericycle,Solyc08g067950
1470,3.11677993353762e-71,0.401574723,0.466,0.239,6.76403581176333e-67,Pericycle,Solyc04g005330
1471,4.22524235364228e-37,0.401067633,0.688,0.562,9.16962095587448e-33,Pericycle,Solyc07g064510
1472,8.84208281325768e-103,0.401020518,0.372,0.139,1.91890881213318e-98,Pericycle,Solyc07g008860
1473,1.01228690447203e-36,0.401001583,0.55,0.401,2.1968650400852e-32,Pericycle,Solyc05g015630
1474,2.74415101909393e-39,0.400642641,0.616,0.439,5.95535654163766e-35,Pericycle,Solyc10g081370
1475,1.4385615342481e-54,0.400267178,0.399,0.2,3.12196624162523e-50,Pericycle,Solyc07g063390
1476,0,4.328137398,0.451,0.05,0,Exodermis,Solyc07g052530
1477,0,3.80233288,0.329,0.026,0,Exodermis,Solyc08g075830
1478,0,3.750191013,0.785,0.262,0,Exodermis,Solyc05g046020
1479,0,3.564381276,0.327,0.029,0,Exodermis,Solyc07g052540
1480,0,3.379744621,0.423,0.028,0,Exodermis,Solyc04g081860
1481,0,3.335305679,0.6,0.072,0,Exodermis,Solyc05g046030
1482,0,3.067764286,0.323,0.021,0,Exodermis,Solyc12g005783
1483,0,2.953104983,0.302,0.022,0,Exodermis,Solyc12g005787
1484,0,2.374227008,0.831,0.538,0,Exodermis,Solyc02g092580
1485,0,2.352913651,0.424,0.018,0,Exodermis,Solyc08g081780
1486,0,2.240635334,0.525,0.177,0,Exodermis,Solyc03g005200
1487,0,2.208841383,0.404,0.054,0,Exodermis,Solyc05g046010
1488,1.78663991416063e-258,2.006262987,0.378,0.128,3.87736594171141e-254,Exodermis,Solyc10g076240
1489,0,1.986915221,0.555,0.12,0,Exodermis,Solyc12g006640
1490,0,1.827635702,0.368,0.043,0,Exodermis,Solyc03g096030
1491,0,1.770476017,0.806,0.468,0,Exodermis,Solyc06g067910
1492,0,1.756680109,0.589,0.199,0,Exodermis,Solyc04g007030
1493,1.43658083539007e-187,1.722004353,0.84,0.729,3.11766772896352e-183,Exodermis,Solyc07g043420
1494,4.27001037377972e-162,1.715583853,0.446,0.224,9.26677651317675e-158,Exodermis,Solyc02g093250
1495,0,1.63383264,0.838,0.613,0,Exodermis,Solyc03g116060
1496,7.4148712693847e-112,1.617495113,0.333,0.165,1.60917536288187e-107,Exodermis,Solyc02g077000
1497,0,1.599340772,0.865,0.718,0,Exodermis,Solyc08g006860
1498,0,1.581205999,0.667,0.405,0,Exodermis,Solyc06g083470
1499,0,1.498658906,0.805,0.554,0,Exodermis,Solyc02g083880
1500,4.41266053775927e-293,1.486133505,0.349,0.095,9.57635589904516e-289,Exodermis,Solyc12g011030
1501,0,1.482326722,0.302,0.015,0,Exodermis,Solyc06g064960
1502,0,1.409808021,0.727,0.405,0,Exodermis,Solyc07g005760
1503,8.45737004665676e-197,1.40814021,0.334,0.122,1.83541844752545e-192,Exodermis,Solyc09g074890
1504,4.28758159928055e-262,1.406275132,0.837,0.566,9.30490958675865e-258,Exodermis,Solyc04g150104
1505,8.7913506830095e-251,1.364672639,0.578,0.328,1.90789892522672e-246,Exodermis,Solyc02g086180
1506,0,1.335256294,0.629,0.308,0,Exodermis,Solyc05g051850
1507,9.16648744922461e-288,1.278521141,0.819,0.705,1.98931110623072e-283,Exodermis,Solyc10g007290
1508,2.21795335851771e-104,1.255215416,0.387,0.209,4.81340237865513e-100,Exodermis,Solyc12g011023
1509,2.77940575978638e-237,1.243500232,0.655,0.337,6.0318663798884e-233,Exodermis,Solyc01g090120
1510,1.62281285880685e-246,1.206372641,0.593,0.291,3.52182846618263e-242,Exodermis,Solyc03g116530
1511,0,1.193566566,0.584,0.2,0,Exodermis,Solyc01g109500
1512,1.85893221556606e-229,1.097305855,0.77,0.646,4.03425469422147e-225,Exodermis,Solyc04g081490
1513,0,1.084231912,0.344,0.076,0,Exodermis,Solyc02g093600
1514,5.14933977193442e-189,1.038203594,0.457,0.225,1.11750971730521e-184,Exodermis,Solyc02g081070
1515,7.57836108257574e-217,1.028042945,0.892,0.709,1.64465592214059e-212,Exodermis,Solyc09g098510
1516,6.6538608789003e-251,1.022907367,0.384,0.129,1.44402088793894e-246,Exodermis,Solyc06g007170
1517,8.85827029000873e-82,1.022221749,0.503,0.362,1.92242181833769e-77,Exodermis,Solyc07g009435
1518,1.2443512505188e-162,1.017696718,0.481,0.256,2.7004910838759e-158,Exodermis,Solyc03g118780
1519,1.74686920864449e-201,1.017519218,0.718,0.515,3.79105555660026e-197,Exodermis,Solyc12g098500
1520,5.94063112137918e-140,1.001935719,0.758,0.709,1.28923576596171e-135,Exodermis,Solyc06g082980
1521,4.1389252961726e-104,0.988374476,0.489,0.315,8.98229567775378e-100,Exodermis,Solyc02g070755
1522,9.48400716951351e-269,0.987026712,0.401,0.136,2.05821923592782e-264,Exodermis,Solyc11g031950
1523,6.82777382530904e-304,0.974921506,0.524,0.202,1.48176347556857e-299,Exodermis,Solyc03g046270
1524,1.52171911420999e-238,0.964305485,0.48,0.212,3.30243482165853e-234,Exodermis,Solyc07g052240
1525,2.27357946408084e-100,0.956244726,0.568,0.438,4.93412215294823e-96,Exodermis,Solyc09g009690
1526,2.58119670057995e-157,0.949467601,0.723,0.592,5.60171307959861e-153,Exodermis,Solyc06g071100
1527,1.74934793316257e-130,0.949344866,0.703,0.568,3.79643488454941e-126,Exodermis,Solyc02g093640
1528,4.47409351000318e-96,0.945845385,0.425,0.252,9.70967773540891e-92,Exodermis,Solyc01g005590
1529,3.92867820949744e-112,0.939861015,0.389,0.2,8.52601745025135e-108,Exodermis,Solyc12g096620
1530,7.62497620724973e-98,0.937894919,0.612,0.453,1.65477233649734e-93,Exodermis,Solyc11g010390
1531,4.39979822164607e-116,0.911893226,0.512,0.351,9.54844210061631e-112,Exodermis,Solyc01g091320
1532,2.47613591065732e-229,0.907805297,0.314,0.093,5.37371015330851e-225,Exodermis,Solyc01g111250
1533,4.13834483469334e-149,0.897352454,0.747,0.667,8.98103596025149e-145,Exodermis,Solyc10g050890
1534,1.31581714919143e-225,0.894392809,0.458,0.189,2.85558637717524e-221,Exodermis,Solyc09g092500
1535,1.75962568934812e-168,0.893834437,0.381,0.165,3.81873967102329e-164,Exodermis,Solyc10g045100
1536,2.73117235840756e-211,0.89060423,0.32,0.105,5.92719025221609e-207,Exodermis,Solyc04g054930
1537,1.27437492947696e-243,0.882874369,0.35,0.111,2.76564847195089e-239,Exodermis,Solyc01g080680
1538,4.20407325554215e-132,0.878174794,0.703,0.506,9.12367977917756e-128,Exodermis,Solyc07g053540
1539,4.09922755141963e-158,0.87412444,0.725,0.531,8.89614363209087e-154,Exodermis,Solyc03g117870
1540,3.90000830610437e-157,0.863444249,0.396,0.188,8.4637980259077e-153,Exodermis,Solyc10g054780
1541,4.07143463429241e-129,0.859642205,0.639,0.479,8.8358274433414e-125,Exodermis,Solyc10g086180
1542,9.93750401004859e-170,0.846334895,0.304,0.11,2.15663712026074e-165,Exodermis,Solyc01g110000
1543,8.03247382966175e-39,0.845081131,0.556,0.486,1.74320747051319e-34,Exodermis,Solyc05g054490
1544,8.38083122777284e-92,0.841190631,0.446,0.281,1.81880799305126e-87,Exodermis,Solyc09g019980
1545,9.32749624590839e-61,0.839191533,0.388,0.28,2.02425323528704e-56,Exodermis,Solyc10g078240
1546,2.31008911400323e-32,0.837176395,0.447,0.375,5.0133553952098e-28,Exodermis,Solyc07g043460
1547,7.30885085533812e-162,0.83288593,0.753,0.609,1.58616681262548e-157,Exodermis,Solyc01g006400
1548,5.27446459622429e-116,0.830711942,0.609,0.447,1.14466430667259e-111,Exodermis,Solyc08g074680
1549,3.18095132970872e-177,0.825158465,0.594,0.33,6.90330057573387e-173,Exodermis,Solyc08g079190
1550,4.6307572762352e-225,0.818358342,0.898,0.806,1.00496694408856e-220,Exodermis,Solyc02g092790
1551,7.54337339568352e-217,0.814247012,0.872,0.786,1.63706289433124e-212,Exodermis,Solyc03g093360
1552,1.82054022945547e-56,0.811330374,0.452,0.341,3.95093640596427e-52,Exodermis,Solyc02g070210
1553,1.37242235974868e-304,0.809032596,0.915,0.652,2.97843100512658e-300,Exodermis,Solyc07g052510
1554,1.4360844903529e-165,0.805646261,0.482,0.264,3.11659056096386e-161,Exodermis,Solyc06g019170
1555,2.46083970365108e-274,0.805623293,0.538,0.216,5.34051432486357e-270,Exodermis,Solyc09g074230
1556,2.40942412857642e-111,0.798656353,0.597,0.463,5.22893224383656e-107,Exodermis,Solyc07g061970
1557,1.62453826865529e-265,0.792730732,0.452,0.166,3.52557295063571e-261,Exodermis,Solyc03g116270
1558,2.24536215420231e-136,0.79147805,0.498,0.309,4.87288494704985e-132,Exodermis,Solyc12g098490
1559,8.36657919929011e-133,0.7863803,0.861,0.794,1.81571501782994e-128,Exodermis,Solyc10g055630
1560,3.10468260334079e-162,0.76966963,0.846,0.677,6.73778218577019e-158,Exodermis,Solyc01g087020
1561,6.96994002907275e-74,0.767552917,0.369,0.236,1.51261638510937e-69,Exodermis,Solyc02g080450
1562,0,0.766769517,0.328,0.044,0,Exodermis,Solyc05g052240
1563,1.96033389778993e-111,0.763539502,0.708,0.627,4.2543166249837e-107,Exodermis,Solyc04g074100
1564,9.27123025033535e-183,0.762080675,0.81,0.729,2.01204238892778e-178,Exodermis,Solyc02g024050
1565,2.78366321517872e-126,0.753806881,0.516,0.338,6.04110590958085e-122,Exodermis,Solyc08g082620
1566,1.16371452795436e-107,0.749217557,0.315,0.145,2.52549326856656e-103,Exodermis,Solyc04g064880
1567,4.36164968162465e-297,0.743711489,0.929,0.879,9.46565213906181e-293,Exodermis,Solyc01g005560
1568,1.51369468461573e-113,0.742315692,0.546,0.38,3.28502020455306e-109,Exodermis,Solyc01g080280
1569,4.87289965766656e-168,0.735286153,0.986,0.946,1.0575166837068e-163,Exodermis,Solyc06g074820
1570,3.44332636702067e-167,0.731093307,0.439,0.219,7.47270688170825e-163,Exodermis,Solyc02g087780
1571,3.27096139096213e-60,0.729789162,0.519,0.408,7.09864041066602e-56,Exodermis,Solyc08g066740
1572,2.53918145905388e-95,0.72862621,0.622,0.496,5.51053160243874e-91,Exodermis,Solyc06g005750
1573,1.29335832989616e-103,0.713050649,0.678,0.594,2.80684624754064e-99,Exodermis,Solyc04g015620
1574,6.30123604927177e-66,0.706837179,0.625,0.47,1.36749424741296e-61,Exodermis,Solyc08g008045
1575,4.09830537309723e-151,0.705852092,0.782,0.718,8.89414232069561e-147,Exodermis,Solyc04g008280
1576,2.63407570937617e-240,0.703540452,0.987,0.973,5.71647110448816e-236,Exodermis,Solyc05g014470
1577,2.42368188838604e-68,0.702137539,0.495,0.38,5.25987443417538e-64,Exodermis,Solyc10g081260
1578,1.95374990154597e-87,0.698942344,0.488,0.342,4.24002803633506e-83,Exodermis,Solyc04g071540
1579,2.85816074184303e-128,0.69796052,0.692,0.58,6.20278044194774e-124,Exodermis,Solyc07g048090
1580,5.16434033542126e-250,0.69492159,0.318,0.092,1.12076513959312e-245,Exodermis,Solyc07g042160
1581,9.82985756125121e-152,0.692096404,0.459,0.233,2.13327568794274e-147,Exodermis,Solyc05g012380
1582,7.4629407543611e-140,0.691991442,0.406,0.201,1.61960740251145e-135,Exodermis,Solyc01g086920
1583,0,0.690893395,0.354,0.076,0,Exodermis,Solyc10g006610
1584,2.52014843883956e-91,0.690617161,0.581,0.383,5.4692261419696e-87,Exodermis,Solyc09g090600
1585,2.39767766347812e-169,0.68541489,0.451,0.201,5.20344006528021e-165,Exodermis,Solyc12g006997
1586,1.30931974741294e-106,0.685048793,0.732,0.689,2.84148571583557e-102,Exodermis,Solyc05g055760
1587,2.52983760188951e-80,0.676232069,0.599,0.477,5.49025356362062e-76,Exodermis,Solyc01g108680
1588,6.74787632074488e-123,0.672529865,0.771,0.694,1.46442411912805e-118,Exodermis,Solyc04g054980
1589,1.17740029451124e-205,0.669244728,0.356,0.128,2.55519411914829e-201,Exodermis,Solyc08g063000
1590,8.2456059824904e-259,0.661534828,0.965,0.932,1.78946141032007e-254,Exodermis,Solyc04g011510
1591,7.44189343746968e-131,0.654363419,0.351,0.163,1.61503971379967e-126,Exodermis,Solyc03g113490
1592,4.07448988777237e-78,0.65415884,0.803,0.696,8.84245795444361e-74,Exodermis,Solyc12g056220
1593,6.67331797769567e-53,0.65108111,0.567,0.454,1.44824346751951e-48,Exodermis,Solyc08g014610
1594,2.77096131875719e-77,0.650832615,0.4,0.247,6.01354025396684e-73,Exodermis,Solyc10g080360
1595,1.74768911900334e-74,0.64897726,0.504,0.376,3.79283492606105e-70,Exodermis,Solyc04g081210
1596,2.49254806507461e-170,0.645377778,0.375,0.162,5.40932781082492e-166,Exodermis,Solyc12g100220
1597,2.51572501624736e-214,0.639404119,0.965,0.937,5.45962643026003e-210,Exodermis,Solyc01g067740
1598,5.24942077964903e-22,0.634167813,0.515,0.464,1.13922929759943e-17,Exodermis,Solyc04g014370
1599,4.40249949539019e-90,0.63271947,0.571,0.413,9.55430440489579e-86,Exodermis,Solyc02g081400
1600,2.07323833631594e-28,0.630646985,0.383,0.308,4.49934183747285e-24,Exodermis,Solyc06g071500
1601,9.94695126418071e-255,0.626678352,0.972,0.967,2.1586873633525e-250,Exodermis,Solyc08g006890
1602,2.23697383039499e-137,0.626324886,0.861,0.781,4.85468060672321e-133,Exodermis,Solyc05g056020
1603,4.91852149373377e-92,0.620614191,0.322,0.164,1.0674175345701e-87,Exodermis,Solyc01g091830
1604,1.11780441785619e-121,0.619795987,0.432,0.221,2.42585914763151e-117,Exodermis,Solyc01g108280
1605,2.4607788560365e-130,0.617631095,0.816,0.781,5.34038227337041e-126,Exodermis,Solyc11g011960
1606,5.21202653475565e-43,0.617115196,0.66,0.627,1.13111399857267e-38,Exodermis,Solyc11g010470
1607,1.14681121806149e-112,0.616772642,0.314,0.151,2.48880970543704e-108,Exodermis,Solyc03g025390
1608,1.31223887827666e-71,0.613515827,0.524,0.415,2.84782081363601e-67,Exodermis,Solyc03g118640
1609,7.90614453123038e-49,0.608391388,0.724,0.626,1.71579148616762e-44,Exodermis,Solyc10g005100
1610,7.11792081027973e-94,0.606368014,0.723,0.669,1.54473117424691e-89,Exodermis,Solyc12g015860
1611,2.08775648919069e-70,0.602721707,0.305,0.175,4.53084913284163e-66,Exodermis,Solyc06g074090
1612,2.00196874781585e-69,0.602624571,0.613,0.492,4.34467257650996e-65,Exodermis,Solyc01g107780
1613,5.31036391149946e-74,0.600304678,0.609,0.477,1.15245517607361e-69,Exodermis,Solyc04g082140
1614,2.6573869217507e-80,0.597533225,0.827,0.732,5.76706109758337e-76,Exodermis,Solyc04g074730
1615,1.51906420505148e-90,0.59748601,0.707,0.651,3.29667313780272e-86,Exodermis,Solyc10g081440
1616,5.42728349551873e-105,0.59746994,0.345,0.171,1.17782906419748e-100,Exodermis,Solyc01g109460
