"gene","name","p_val","p_val_adj","pct_1","pct_2","pct_diff","avg_log2FC","clusterName","celltype_id","species","tissue","dataset"
"AT1G62570","AT1G62570",0,0,0.261,0.006,0.255,1.34766685119723,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G47960","C/VIF1",0,0,0.351,0.022,0.329,1.33734814478544,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT2G42910","PRS4",4.4592494271203e-122,2.39363590748963e-117,0.568,0.348,0.22,1.33722206931548,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G16530","PIN5",0,0,0.24,0.002,0.238,1.33469587495683,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G14020","AT4G14020",0,0,0.246,0.004,0.242,1.33436798602044,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G12880","atnudt12",0,0,0.341,0.005,0.336,1.3311776473098,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G26970","AT4G26970",0,0,0.494,0.13,0.364,1.3266603406685,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT5G54510","DFL1",1.57476474717902e-121,8.45302220990753e-117,0.617,0.346,0.271,1.32312748178829,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G69580","AT1G69580",0,0,0.382,0.053,0.329,1.31731731363665,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G58360","AAP1",4.61535943839142e-148,2.47743263933975e-143,0.344,0.117,0.227,1.31225222839796,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G62400","AT3G62400",2.4560803766942e-125,1.31837482460191e-120,0.73,0.575,0.155,1.30673011402502,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT1G27970","NTF2B",2.01576485746447e-143,1.08202226018978e-138,0.705,0.498,0.207,1.30577529607646,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT3G10860","AT3G10860",2.90681261730435e-239,1.56031887671663e-234,0.853,0.701,0.152,1.30505558396642,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
"AT4G32690","AHb3",0,0,0.449,0.081,0.368,1.29677996717544,"Companion cell","arabidopsis_thaliana->PO:0025223->PO:0009015->PO:0005417->PO:0000071","arabidopsis_thaliana","Shoot axis apex","CRA002977_2"
