"gene","name","p_val","p_val_adj","pct_1","pct_2","pct_diff","avg_log2FC","clusterName","celltype_id","species","tissue","dataset"
"Os03g0149200","LOC_Os03g05520",0,0,0.714,0.363,0.351,1.33100501948749,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0814700","LOC_Os02g56960",0,0,0.671,0.362,0.309,1.2806682691265,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0508300","LOC_Os12g32380",0,0,0.789,0.526,0.263,1.25282143426476,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0424800","LOC_Os03g31134",0,0,0.827,0.552,0.275,1.24641245061757,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0569200","LOC_Os12g38140",0,0,0.264,0.109,0.155,1.24593119049879,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0116500","LOC_Os08g02340",0,0,0.935,0.732,0.203,1.2230327141074,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0622300","OsRPL14",0,0,0.805,0.508,0.297,1.22162670326312,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0459900","LOC_Os05g38520",0,0,0.963,0.787,0.176,1.21601282196232,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0598800","OsRPL15",0,0,0.772,0.476,0.296,1.20949941451693,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0141000","LOC_Os03g04750",0,0,0.72,0.41,0.31,1.20250782542003,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0139100","LOC_Os03g04590",0,0,0.879,0.61,0.269,1.18756340314624,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0430100","LOC_Os04g35090",0,0,0.779,0.491,0.288,1.18363952037659,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0555400","LOC_Os06g36160",0,0,0.712,0.418,0.294,1.17799456336686,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0679700","LOC_Os01g48770",0,0,0.918,0.682,0.236,1.15678723711895,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0155100","RPL18",0,0,0.765,0.475,0.29,1.14947418526157,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0896700","Os01g0896700",0,0,0.84,0.578,0.262,1.14274074007585,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0794700","RPS18",0,0,0.88,0.629,0.251,1.14106937059321,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0349500","LOC_Os04g28180",0,0,0.859,0.602,0.257,1.13426842785993,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0563700","LOC_Os10g41410",0,0,0.644,0.339,0.305,1.13311155101828,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0501200","rpL32_9.1",0,0,0.69,0.363,0.327,1.13037397926248,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0433900","OsRPL38",0,0,0.782,0.494,0.288,1.12639032426561,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0717800","LOC_Os02g48660",0,0,0.879,0.617,0.262,1.1261835674226,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0337800","RPL19.3",0,0,0.836,0.579,0.257,1.12352802803761,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0160200","S27a",0,0,0.867,0.605,0.262,1.11352418053319,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0408300","LOC_Os03g29460",0,0,0.792,0.548,0.244,1.10203290985047,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0559200","Os08g0559200",0,0,0.729,0.457,0.272,1.0981877717296,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0530200","LOC_Os08g41810",0,0,0.686,0.405,0.281,1.09409670938201,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0477300","LOC_Os05g39960",0,0,0.796,0.55,0.246,1.09311827148149,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0546700","Os07g0546700",0,0,0.839,0.576,0.263,1.09029085395215,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0478700","LOC_Os02g27769",0,0,0.713,0.416,0.297,1.08894299435983,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0424500","Os03g0424500",0,0,0.657,0.364,0.293,1.08328749716396,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0834500","LOC_Os01g61814",0,0,0.767,0.479,0.288,1.0827346982718,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0567700","rpl2",0,0,0.901,0.688,0.213,1.08073048638724,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0234000","LOC_Os08g13690",0,0,0.818,0.544,0.274,1.07330326942099,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0465800","OsRPL21.2",0,0,0.723,0.441,0.282,1.07271774668129,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"LNC_Os03g25810","LNC_Os03g25810",0,0,0.844,0.627,0.217,1.07233382792561,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0834600","Os01g0834600",0,0,0.798,0.501,0.297,1.0682909615294,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0208000","LOC_Os07g10720",0,0,0.703,0.407,0.296,1.06310032693351,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0276000","LOC_Os01g16890",0,0,0.898,0.673,0.225,1.06241873618593,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0622100","LOC_Os07g42950",0,0,0.742,0.459,0.283,1.06085317143004,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0200500","cyc07",0,0,0.715,0.421,0.294,1.05937700797475,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0602600","LOC_Os11g38959",0,0,0.707,0.421,0.286,1.05387289878273,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0253000","H1",0,0,0.925,0.787,0.138,1.05167491685448,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0321900","LOC_Os02g21660",0,0,0.564,0.282,0.282,1.04732821197349,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0602500","Os11g0602500",0,0,0.644,0.361,0.283,1.04721108817873,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0150200","LOC_Os07g05580",0,0,0.799,0.515,0.284,1.04694362148996,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0127900","OsRP1",0,0,0.855,0.565,0.29,1.04676640901556,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0273100","OsUBC27",0,0,0.253,0.123,0.13,1.04559131172062,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0170200","LOC_Os10g08930",0,0,0.781,0.531,0.25,1.0442313750228,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0576700","RPL13b",0,0,0.886,0.621,0.265,1.04197315295819,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0482000","RPS5A",0,0,0.768,0.487,0.281,1.03841156177521,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0328400","RPS27a",0,0,0.783,0.511,0.272,1.03671688603958,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0507800","surf-3",0,0,0.625,0.335,0.29,1.03361194144543,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0172600","LOC_Os06g07580",0,0,0.9,0.669,0.231,1.03319466809728,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0130500","YK704",0,0,0.747,0.49,0.257,1.02923953274411,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0326400","OsRPL7A",0,0,0.864,0.585,0.279,1.02808523608025,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0798600","LOC_Os03g58430",0,0,0.776,0.505,0.271,1.02323669246993,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0128500","LOC_Os08g03450",0,0,0.895,0.647,0.248,1.02144209664272,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0234200","ZIURP1",0,0,0.789,0.529,0.26,1.01587746345705,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0117300","LOC_Os08g02410",0,0,0.832,0.564,0.268,1.01462031228166,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0466700","LOC_Os10g32920",0,0,0.921,0.692,0.229,1.01419841117318,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0327600","LOC_Os03g21040",0,0,0.651,0.468,0.183,1.01261916296244,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0355500","LOC_Os05g28750",0,0,0.763,0.501,0.262,1.01191468811499,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0564600","LOC_Os04g47690",0,0,0.772,0.506,0.266,1.01091201001742,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0815800","BIP123",0,0,0.815,0.562,0.253,1.00091276747716,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0503400","OsRPL35",0,0,0.799,0.542,0.257,0.999242472956436,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0756000","LOC_Os03g54890",0,0,0.796,0.529,0.267,0.997926507318811,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0478600","RPS15a",0,0,0.845,0.533,0.312,0.997830636958668,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0797200","Os02g0797200",0,0,0.725,0.451,0.274,0.995240840185436,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os05g0541900","LOC_Os05g46430",0,0,0.696,0.394,0.302,0.99317453773475,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0577000","LOC_Os03g38000",0,0,0.763,0.489,0.274,0.990697987371868,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0485900","LOC_Os09g31180",0,0,0.808,0.52,0.288,0.989523180138789,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0613600","LOC_Os04g52361",0,0,0.681,0.382,0.299,0.983110900647139,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0258600","rpl22",0,0,0.852,0.606,0.246,0.981998747116317,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0353400","LOC_Os03g23010",0,0,0.838,0.7,0.138,0.980969032216215,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os01g0309100","LOC_Os01g20780",0,0,0.612,0.354,0.258,0.97980669573616,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0111700","LOC_Os02g02130",0,0,0.852,0.568,0.284,0.979170430393806,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os09g0568800","LOC_Os09g39540",0,0,0.674,0.392,0.282,0.976022249622921,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0105900","LOC_Os02g01560",0,0,0.678,0.372,0.306,0.975663848589518,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os08g0156800","LOC_Os08g06040",0,0,0.672,0.387,0.285,0.966121456324948,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os06g0701400","LOC_Os06g48780",0,0,0.765,0.52,0.245,0.965365775312873,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0411700","OsRPS28",0,0,0.768,0.549,0.219,0.963329228060595,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0614500","eEF-1beta",0,0,0.721,0.457,0.264,0.959455364397814,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0155900","H3R-21",0,0,0.509,0.309,0.2,0.95681529235148,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0662500","eEF-1beta'",0,0,0.843,0.574,0.269,0.954818600464957,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0821200","LOC_Os02g57540",0,0,0.571,0.295,0.276,0.946711724293231,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0818400","RPS23",0,0,0.725,0.462,0.263,0.946070942125889,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os12g0124200","LOC_Os12g03090",0,0,0.812,0.525,0.287,0.944282667250085,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0501000","LOC_Os04g42270",0,0,0.592,0.314,0.278,0.943331150392123,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0413600","Os04g0413600",0,0,0.603,0.309,0.294,0.936501554474444,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0376000","Os04g0376000",0,0,0.613,0.332,0.281,0.933728213372024,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0564300","LOC_Os10g41470",0,0,0.645,0.353,0.292,0.932523655671061,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os02g0284600","OsRPL27.3",0,0,0.667,0.414,0.253,0.931151560341348,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os07g0608700","LOC_Os07g41790",0,0,0.569,0.287,0.282,0.931115854841927,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os04g0473400","OsRPL6",0,0,0.53,0.246,0.284,0.930886046939533,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0297100","RPS7a",0,0,0.737,0.46,0.277,0.928256506347048,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os10g0411800","LOC_Os10g27190",0,0,0.856,0.609,0.247,0.922363505221333,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os03g0799000","LOC_Os03g58470",0,0,0.957,0.885,0.072,0.915675247040261,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
"Os11g0168200","RPL3B",0,0,0.624,0.335,0.289,0.915300025658159,"Mesophyll precursor/Root endodermis","oryza_sativa->PO:0009005;PO:0009025->PO:0025059->SP:0000019;PO:0005059","oryza_sativa","Root;Leaf","CRA004082"
